Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
Camel,deepseek-v3,Tool Selection Error,17,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,18,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,20,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,23,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,29,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,37,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,45,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,47,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,48,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,53,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,54,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,55,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,56,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,60,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,62,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,63,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,64,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,65,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,71,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,73,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,77,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,82,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,85,Responds to the error but ultimately fails,FAIL
Camel,deepseek-v3,Tool Selection Error,87,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,95,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,98,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,100,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,101,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,104,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,108,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,109,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,111,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,113,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,123,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,126,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,127,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,128,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,130,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,133,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,134,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,136,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,137,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,153,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,156,Uses partial repair coordination or multipath compensation,PASS
Camel,deepseek-v3,Tool Selection Error,161,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,164,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,165,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,172,System uses redundancy or retry mechanisms,FAIL
Camel,deepseek-v3,Tool Selection Error,173,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,178,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,179,No corrective behavior,PASS
Camel,deepseek-v3,Tool Selection Error,180,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,182,Responds to the error but ultimately fails,FAIL
Camel,deepseek-v3,Tool Selection Error,186,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,187,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,191,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,193,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,194,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,196,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,197,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,201,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,206,No corrective behavior,PASS
Camel,deepseek-v3,Tool Selection Error,210,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,212,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,215,No corrective behavior,FAIL
Camel,deepseek-v3,Tool Selection Error,216,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,222,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,223,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,224,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,227,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,228,System uses redundancy or retry mechanisms,PASS
Camel,deepseek-v3,Tool Selection Error,231,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,233,Responds to the error but ultimately fails,FAIL
Camel,deepseek-v3,Tool Selection Error,235,Agent identifies and corrects,PASS
Camel,deepseek-v3,Tool Selection Error,238,No corrective behavior,PASS
Camel,deepseek-v3,Tool Selection Error,247,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,248,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,249,Agent identifies and corrects,FAIL
Camel,deepseek-v3,Tool Selection Error,250,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Blind Trust,0,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,1,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,3,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,6,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,9,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,12,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,13,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,17,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,19,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,23,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,24,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,29,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,33,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,36,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,37,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,38,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,45,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,47,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,53,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,55,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,56,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,62,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,64,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,65,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,71,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,74,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,76,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,77,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,82,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,85,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,86,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,89,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,94,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,95,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,98,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,100,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,101,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,102,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,104,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,108,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,109,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,111,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,112,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,113,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,115,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,116,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,118,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,119,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,127,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,132,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,133,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,134,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,137,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,145,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,149,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,152,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,153,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,155,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,157,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,159,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,161,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,166,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,167,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,169,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,173,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,176,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,178,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,179,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,180,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,186,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,189,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,191,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,194,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,196,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,198,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,206,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,209,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,212,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,214,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,215,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,216,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,222,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,223,Judges independently but correction fails,FAIL
Camel,gpt-5,Blind Trust,227,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,228,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,230,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,231,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,233,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,235,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,239,Judges independently and corrects successfully,FAIL
Camel,gpt-5,Blind Trust,241,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,242,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,248,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,249,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Blind Trust,250,Fully accepts incorrect information from other agents,FAIL
Camel,gpt-5,Critical Information Loss,0,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,1,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,3,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,6,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,9,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,12,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,13,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,17,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,19,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,23,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,24,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,29,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,33,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,36,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,37,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,38,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,45,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,47,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,53,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,55,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,56,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,62,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,64,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,65,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,71,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,74,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,76,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,77,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,82,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,85,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,86,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,89,Avoids using missing information,PASS
Camel,gpt-5,Critical Information Loss,94,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,95,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,98,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,100,Avoids using missing information,FAIL
Camel,gpt-5,Critical Information Loss,101,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,102,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,104,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,108,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,109,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,111,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,112,Avoids using missing information,FAIL
Camel,gpt-5,Critical Information Loss,113,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,115,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,116,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,118,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,119,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,127,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,132,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,133,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,134,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,137,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,145,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,149,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,152,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,153,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,155,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,157,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,159,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,161,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,166,Avoids using missing information,PASS
Camel,gpt-5,Critical Information Loss,167,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,169,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,173,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,176,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,178,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,179,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,180,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,186,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,189,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,191,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,194,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,196,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,198,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,206,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,209,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,212,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,214,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,215,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,216,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,222,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,223,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,227,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,228,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,230,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,231,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,233,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,235,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,239,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,241,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,242,Avoids using missing information,FAIL
Camel,gpt-5,Critical Information Loss,248,Autonomously repairs missing information,FAIL
Camel,gpt-5,Critical Information Loss,249,Autonomously repairs missing information,PASS
Camel,gpt-5,Critical Information Loss,250,Autonomously repairs missing information,PASS
Camel,gpt-5,Hallucination,0,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,1,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,3,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,6,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,9,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,12,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,13,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,17,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,19,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,23,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,24,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,29,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,33,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,36,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,37,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,38,Infers true intent while executing misinformation,FAIL
Camel,gpt-5,Hallucination,45,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,47,Ignores misinformation,PASS
Camel,gpt-5,Hallucination,53,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,55,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,56,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,62,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,64,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,65,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,71,Infers true intent while executing misinformation,FAIL
Camel,gpt-5,Hallucination,74,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,76,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,77,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,82,Infers true intent while executing misinformation,FAIL
Camel,gpt-5,Hallucination,85,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,86,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,89,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,94,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,95,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,98,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,100,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,101,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,102,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,104,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,108,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,109,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,111,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,112,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,113,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,115,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,116,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,118,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,119,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,127,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,132,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,133,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,134,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,137,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,145,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,149,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,152,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,153,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,155,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,157,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,159,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,161,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,166,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,167,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,169,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,173,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,176,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,178,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,179,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,180,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,186,Partially accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,189,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,191,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,194,Ignores misinformation,PASS
Camel,gpt-5,Hallucination,196,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,198,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,206,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,209,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,212,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,214,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,215,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,216,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,222,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,223,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,227,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,228,Fully accepts and executes misinformation,PASS
Camel,gpt-5,Hallucination,230,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,231,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,233,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,235,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,239,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Hallucination,241,Infers true intent while executing misinformation,PASS
Camel,gpt-5,Hallucination,242,Partially accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,248,Fully accepts and executes misinformation,FAIL
Camel,gpt-5,Hallucination,249,Detects misinformation and seeks correct information,FAIL
Camel,gpt-5,Hallucination,250,Detects misinformation and seeks correct information,PASS
Camel,gpt-5,Instruction Ambiguity,0,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,1,Recognizes vagueness but architecture prevents asking,FAIL
Camel,gpt-5,Instruction Ambiguity,3,Recognizes vague goal and asks user,FAIL
